batch,run_within,tank_pos,fish_id,n_samp,n_det,det_rate,x_sd,y_sd,pct_top,excluded,static_flag,extreme_pct,centroid_x,centroid_y,column,frame_row,frame_half
7,4,5,75,7200,6355,0.8826388888888889,49.63956366902747,26.095463099609958,0.32383949645948074,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
7,4,6,78,7200,6545,0.9090277777777778,59.19847138900885,25.57347538343208,0.5417876241405654,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
7,4,7,76,7200,6943,0.9643055555555555,60.570430106245105,28.220754802579464,0.42027941811896874,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
7,4,8,72,7200,2901,0.40291666666666665,55.59151485528125,27.526453707296877,0.16442605997931747,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
7,5,1,75,7200,2701,0.3751388888888889,51.51914752789565,24.74652982072528,0.5012958163643095,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
7,5,2,78,7200,4051,0.5626388888888889,60.1501445992317,26.478237440842484,0.6324364354480375,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
7,5,3,74,7200,2693,0.3740277777777778,48.01181022377238,27.157261999327538,0.4801336799108801,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
7,5,4,72,7200,2607,0.3620833333333333,47.97686626987572,30.725471282278274,0.4131185270425777,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
7,5,5,76,7200,6643,0.9226388888888889,57.95888342666028,23.785843191110235,0.6429324100556977,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
7,5,6,71,7200,3948,0.5483333333333333,73.7580917494731,26.2536089017489,0.7958459979736575,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
7,5,7,73,7200,5762,0.8002777777777778,58.632295111457985,27.840621511496323,0.4229434224227699,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
